,Iteration,Norm,Time,cache_policy,cache_size,data_type,is_zfp,matrix_name,zfp_rate
1576,1,0.0,1.26,TWOWAY,1024,double,True,kron_g500-logn17,32
1577,2,0.0,1.25,TWOWAY,1024,double,True,kron_g500-logn17,32
1578,3,0.0,1.25,TWOWAY,1024,double,True,kron_g500-logn17,32
1579,4,0.0,1.25,TWOWAY,1024,double,True,kron_g500-logn17,32
1580,0,0.0,0.01,TWOWAY,32768,double,False,kron_g500-logn17,32
1581,1,0.0,0.01,TWOWAY,32768,double,False,kron_g500-logn17,32
1582,2,0.0,0.01,TWOWAY,32768,double,False,kron_g500-logn17,32
1583,3,0.0,0.01,TWOWAY,32768,double,False,kron_g500-logn17,32
1584,4,0.0,0.01,TWOWAY,32768,double,False,kron_g500-logn17,32
1585,0,0.0,1.08,TWOWAY,32768,double,True,kron_g500-logn17,32
1586,1,0.0,1.08,TWOWAY,32768,double,True,kron_g500-logn17,32
1587,2,0.0,1.09,TWOWAY,32768,double,True,kron_g500-logn17,32
1588,3,0.0,1.08,TWOWAY,32768,double,True,kron_g500-logn17,32
1589,4,0.0,1.08,TWOWAY,32768,double,True,kron_g500-logn17,32
1590,0,0.0,0.01,TWOWAY,1048576,double,False,kron_g500-logn17,32
1591,1,0.0,0.01,TWOWAY,1048576,double,False,kron_g500-logn17,32
1592,2,0.0,0.01,TWOWAY,1048576,double,False,kron_g500-logn17,32
1593,3,0.0,0.01,TWOWAY,1048576,double,False,kron_g500-logn17,32
1594,4,0.0,0.01,TWOWAY,1048576,double,False,kron_g500-logn17,32
1595,0,0.0,0.36,TWOWAY,1048576,double,True,kron_g500-logn17,32
1596,1,0.0,0.35,TWOWAY,1048576,double,True,kron_g500-logn17,32
1597,2,0.0,0.34,TWOWAY,1048576,double,True,kron_g500-logn17,32
1598,3,0.0,0.34,TWOWAY,1048576,double,True,kron_g500-logn17,32
1599,4,0.0,0.34,TWOWAY,1048576,double,True,kron_g500-logn17,32
